0 0 0 0
1 91.31026106292848 291235.28125 0.0036264583325037363 0.0
2 91.31026112334803 291235.28125 0.0036259538827393793 0.0
3 91.31026106257923 291235.28125 0.003640671044020325 0.0
4 91.31026181054767 291235.28125 0.003655233699336793 0.0
5 91.31026106490754 291235.28125 0.0036274659487186443 0.0
6 91.31026112230029 291235.28125 0.003635625763806888 0.0
7 91.31026109470986 291235.28125 0.0036477986112479557 0.0
8 91.37197709421162 291075.53125 0.38321731986422125 3255407.0
9 91.38840798230376 290140.03125 0.061495210680082915 3255407.0
10 92.30512637947686 288987.9375 1.6380878718448943 3283084.5
11 94.85309883137234 287812.78125 3.292904630960307 3283192.0
12 99.0092707957374 286660.6875 4.961500014675814 3283369.75
13 104.99211240909062 285485.5625 6.710840340839169 3283626.75
14 112.78460609249305 284310.40625 8.508614850845092 3283962.5
15 122.4363176736515 283135.25 10.35523328724534 3284378.0
16 133.9971878004726 281960.125 12.250986201412637 3284875.25
17 147.5175601815572 280785.0 14.19620257755137 3285456.0
18 163.04815109656192 279609.84375 16.191337575849182 3286121.5
19 180.64000692451373 278434.6875 18.236712724081077 3286873.25
20 200.34450719633605 277259.5625 20.332595508363156 3287712.5
21 222.21337380004115 276084.40625 22.479322240155476 3288640.25
22 246.29866581910755 274909.25 24.677262337921235 3289657.0
23 272.6527422175277 273734.09375 26.926662653370666 3290764.25
24 301.3282124539837 272558.96875 29.22773480125385 3291962.75
25 332.37793325434905 271383.84375 31.58073545460835 3293252.75
26 365.8549521751702 270208.6875 33.98589155638511 3294634.25
27 402.5427832030691 269010.5 36.49206596897167 3296138.0
28 441.0846785583999 267835.34375 39.00305220106265 3297705.25
29 482.215287484345 266660.1875 41.56665278678339 3299364.75
30 525.9883649353869 265485.0625 44.18299789123021 3301115.75
31 572.4576451042667 264309.90625 46.852196612911136 3302958.0
32 621.677038122667 263134.78125 49.57356576903817 3304890.25
33 673.6980391280958 261959.640625 52.343735183345835 3306912.25
34 728.5653237202205 260784.484375 55.14929214488169 3309022.75
35 786.3089355853153 259609.34375 57.991250035853504 3311219.0
36 846.9643061099341 258434.203125 60.88241704603577 3313499.75
37 910.5646597557934 257259.0625 63.83509018258771 3315861.25
38 977.1710253001656 256083.90625 66.85024167867115 3318304.5
39 1045.3906357303495 254931.8125 69.84474897245495 3320774.5
40 1117.9629118551966 253756.671875 72.97761403093914 3323365.75
41 1193.5971260052174 252581.53125 76.19710563804904 3326027.75
42 1272.3418525101151 251406.390625 79.50399589395536 3328759.25
43 1354.2284732029075 250231.234375 82.90750179523596 3331555.75
44 1439.3180453875102 249056.09375 86.39323415059044 3334415.75
45 1527.6849144384032 247880.953125 89.92365066953052 3337338.5
46 1619.366243531229 246705.796875 93.53177421933887 3340322.0
47 1714.3661559266038 245530.65625 97.22143615960884 3343360.75
48 1812.7047397665447 244355.53125 100.9602130598738 3346449.75
49 1914.4382339456351 243180.375 104.74143038650715 3349588.75
50 2019.6004375085467 242005.234375 108.58260826296771 3352774.0
51 2128.2075263424776 240830.09375 112.49738855910795 3356001.5
52 2240.271439180826 239654.9375 116.4418667588236 3359266.5
53 2355.872917510802 238479.796875 120.40093043631607 3362569.0
54 2475.0497775803087 237304.640625 124.41844722342 3365905.25
55 2597.8041580050485 236129.515625 128.51598461761893 3369271.0
56 2724.1605677114567 234954.375 132.64115056422315 3372661.75
57 2854.222357300343 233779.21875 136.78637290033564 3376078.25
58 2990.685414975742 232581.046875 141.11636554523986 3379585.0
59 3128.263134106761 231405.890625 145.46155620666258 3383039.75
60 3272.423109731637 230207.703125 149.85387907091928 3386576.25
61 3417.7415077043697 229032.5625 154.22473615583377 3390059.75
62 3566.9109190886375 227857.421875 158.7047318450955 3393551.25
63 3719.963004046236 226682.28125 163.1738346322367 3397047.0
64 3877.0290038645035 225507.125 167.68102543948802 3400549.0
65 4038.088041402283 224331.984375 172.29651600868561 3404051.0
66 4203.158833717578 223156.84375 176.92844421325805 3407549.0
67 4375.730789636495 221958.65625 181.6342434482077 3411112.5
68 4549.17944237031 220783.515625 186.3983970050794 3414600.75
69 4726.755923520192 219608.375 191.22796968442944 3418076.75
70 4908.522294850438 218433.21875 196.0553058902146 3421538.5
71 5094.601487232838 217258.078125 200.85365048273326 3424985.5
72 5285.125599649269 216082.9375 205.71503961819062 3428418.0
73 5480.042709286441 214907.796875 210.8009221360049 3431831.25
74 5679.264978309395 213732.640625 216.2201205401424 3435221.0
75 5882.597928058356 212557.5 221.97722701576677 3438578.0
76 6089.970650277799 211382.359375 227.96643996376156 3441898.75
77 6301.254906107904 210207.21875 234.10040065607842 3445176.5
78 6516.5448060286 209032.078125 240.28349006713043 3448412.5
79 6735.887134605902 207856.921875 246.56038849041798 3451606.25
80 6959.267544150469 206681.796875 252.95291264704719 3454754.0
81 7186.658835509676 205506.640625 259.3938874410854 3457851.5
82 7418.200952708488 204331.5 265.82270032770975 3460900.25
83 7653.971106046811 203156.359375 272.247495459961 3463899.75
84 7893.826290351921 201981.21875 278.504285300689 3466844.5
85 8137.545129793696 200806.0625 284.3634867609416 3469729.75
86 8384.843791914755 199630.921875 289.74957114536403 3472551.75
87 8635.319432831835 198455.78125 294.6833113535515 3475304.0
88 8888.572256216547 197280.625 299.188174601432 3477981.75
89 9144.308600806398 196105.484375 303.4517335761924 3480566.5
90 9402.348756593186 194930.34375 307.6225957253461 3483050.75
91 9662.543768193922 193755.203125 311.8027392579581 3485434.75
92 9924.771975343581 192580.0625 316.06718385958766 3487720.5
93 10188.955555618624 191404.90625 320.46079477243177 3489910.25
94 10455.075095178909 190229.765625 324.9936827275049 3492006.75
95 10723.176929748268 189054.625 329.69002897214006 3494014.0
96 10993.392848483287 187879.484375 334.58792492219425 3495937.0
97 11265.90122686373 186704.328125 339.7017397626164 3497778.25
98 11540.888189809164 185529.203125 345.06036294145156 3499542.75
99 11818.526027133572 184354.046875 350.6945536099106 3501232.5
100 12098.959158933372 183178.90625 356.62432058040287 3502850.5
101 12382.31983608962 182003.765625 362.86610800800383 3504400.5
102 12668.742432641098 180828.625 369.3994788345788 3505884.25
103 12952.661187878344 179676.515625 376.06527547163813 3507276.75
104 13245.603845569538 178501.375 383.1217622881566 3508636.0
105 13542.128873965004 177326.234375 390.4481301295376 3509937.0
106 13842.459645304945 176151.078125 398.06842083545945 3511182.75
107 14146.817669413402 174975.9375 406.00972250882813 3512375.25
108 14455.40798852325 173800.796875 414.29251084742793 3513515.5
109 14768.419307017699 172625.65625 422.9238785030498 3514604.5
110 15086.037965812953 171450.515625 431.8985800145235 3515643.5
111 15408.467816382414 170275.359375 441.20579500343905 3516634.25
112 15735.946285529411 169100.21875 450.84064978547383 3517578.0
113 16068.747905739583 167925.078125 460.80805987790427 3518476.5
114 16400.48024173896 166772.96875 470.9162188170463 3519316.25
115 16744.711010021158 165597.828125 481.5836464125962 3520132.5
116 17095.15135495586 164422.6875 492.6205799077022 3520911.0
117 17452.07371674187 163247.546875 504.02834459468966 3521651.5
118 17815.74346360087 162072.390625 515.7982117178511 3522355.0
